name,type1,type2,atk,satk,def,sdef,total_stat,phy_0,phy_1,phy_2,phy_3,phy_4,phy_5,phy_6,phy_7,phy_8,phy_9,phy_10,phy_11,phy_12,phy_13,phy_14,phy_15,phy_16,phy_17,sta_0,sta_1,sta_2,sta_3,sta_4,sta_5,sta_6,sta_7,sta_8,sta_9,sta_10,sta_11,sta_12,sta_13,sta_14,sta_15,sta_16,sta_17,spe_0,spe_1,spe_2,spe_3,spe_4,spe_5,spe_6,spe_7,spe_8,spe_9,spe_10,spe_11,spe_12,spe_13,spe_14,spe_15,spe_16,spe_17
tornadus-incarnate,1,-1,115,125,70,80,580,9,6,4,0,0,1,1,1,1,0,0,0,0,0,0,0,10,0,11,1,2,1,0,1,0,0,0,1,1,0,0,3,1,0,4,0,7,1,5,2,0,0,0,0,0,2,1,1,0,2,1,0,1,0
thundurus-incarnate,1,11,115,125,70,80,580,9,5,3,0,0,1,1,1,2,0,0,0,3,1,0,0,10,0,10,1,1,1,0,0,0,0,0,1,1,0,4,4,0,0,4,0,7,1,0,2,0,0,0,0,1,1,0,1,11,1,0,0,2,0
reshiram,8,14,120,150,100,120,680,11,2,2,0,0,3,0,1,1,4,0,0,0,1,0,5,4,0,13,0,3,1,0,0,0,0,0,2,1,0,0,4,0,2,1,0,9,1,0,0,2,1,0,1,0,9,0,1,0,2,0,4,0,0
zekrom,11,14,150,120,120,100,680,11,4,2,0,0,3,0,1,1,0,0,0,6,1,0,5,4,0,14,0,3,1,0,1,0,0,0,1,1,0,4,4,1,2,1,0,9,1,0,0,1,1,1,1,1,0,0,0,7,1,0,4,0,0
landorus-incarnate,1,3,125,115,90,80,600,10,4,1,0,6,5,1,0,1,0,0,0,0,0,0,1,6,0,12,1,1,1,0,3,0,0,0,1,1,0,0,5,0,0,2,0,6,1,0,2,5,0,0,0,0,0,0,1,0,2,0,0,0,0
kyurem,13,14,130,130,90,90,660,11,2,3,0,0,3,0,1,2,0,0,0,0,1,3,5,3,0,13,0,1,1,0,0,0,0,0,1,1,0,0,4,2,2,1,0,9,1,0,0,1,1,1,1,1,0,0,0,0,1,6,4,0,0
keldeo-ordinary,0,9,72,129,90,90,580,14,10,2,1,0,1,2,0,1,0,4,1,0,0,0,0,0,0,16,2,0,1,0,0,0,0,0,1,1,0,0,3,1,0,1,0,6,4,1,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0
meloetta-aria,-1,12,77,128,77,128,600,10,10,1,0,0,1,1,1,0,1,0,0,1,1,2,1,3,1,21,1,0,1,0,0,0,0,0,1,1,0,1,13,0,0,4,1,10,1,0,0,0,0,1,1,0,0,0,2,4,5,0,0,0,3
genesect,5,7,120,120,95,95,600,10,0,2,1,0,0,6,1,3,2,0,0,0,1,0,0,1,0,12,0,0,1,0,1,0,0,2,0,0,0,2,7,0,0,1,0,7,0,0,0,0,0,4,0,2,1,0,3,6,1,2,0,1,0
chespin,10,-1,61,48,65,45,313,12,8,1,1,3,5,1,1,4,0,0,6,1,1,0,1,3,0,18,2,0,1,1,1,0,1,1,1,1,4,0,2,0,0,1,0,5,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0
quilladin,10,-1,78,56,95,58,405,12,8,1,1,3,5,1,1,4,0,0,7,1,1,0,1,3,0,17,2,0,1,1,1,0,1,1,1,1,4,0,2,0,0,2,0,5,0,0,1,1,0,0,0,0,0,0,7,0,0,0,0,0,0
chesnaught,0,10,107,74,122,75,530,15,12,1,1,5,5,1,1,4,0,0,7,1,1,0,2,5,0,19,3,0,1,1,1,0,1,1,1,1,5,0,2,0,0,2,0,6,1,0,1,2,0,0,0,0,0,0,8,0,0,0,0,0,0
fennekin,8,-1,45,62,40,60,307,8,1,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,0,18,0,0,1,0,0,0,0,0,2,1,0,0,12,0,0,1,1,6,0,0,0,2,0,0,0,0,9,0,2,0,5,0,0,0,0
braixen,8,-1,59,90,58,70,409,8,2,0,0,0,0,0,0,1,3,0,0,1,1,0,0,2,0,20,0,0,1,0,0,0,0,0,2,1,0,0,15,0,0,2,1,6,0,0,0,2,0,0,0,0,9,0,2,1,5,0,0,0,0
delphox,8,12,69,114,72,100,534,9,2,0,0,0,0,0,0,1,3,0,0,1,1,0,0,2,0,21,0,0,1,0,0,0,1,0,2,1,0,0,17,0,0,4,1,8,1,0,0,3,0,1,3,0,11,0,2,1,8,0,0,0,1
froakie,9,-1,56,62,40,44,314,11,3,3,0,1,3,1,1,0,0,3,1,0,0,0,0,2,0,15,0,0,2,2,0,0,1,0,0,2,0,0,2,1,0,3,0,6,0,0,0,2,0,0,0,0,0,8,1,0,0,3,0,0,0
frogadier,9,-1,63,83,52,56,405,11,4,3,1,1,3,1,1,0,0,3,1,0,0,1,0,2,0,13,0,0,2,1,0,0,1,0,0,1,0,0,2,1,0,3,0,6,0,0,0,2,0,0,0,0,0,8,1,0,0,3,0,1,0
greninja,9,15,95,103,67,71,530,12,7,3,1,1,3,1,2,0,0,3,1,0,0,1,0,5,0,13,1,0,2,1,0,0,1,0,0,1,0,0,2,2,0,3,0,8,0,0,1,2,0,0,0,0,0,10,1,0,1,3,0,1,0
bunnelby,-1,-1,36,32,38,36,237,14,4,1,0,3,5,1,0,2,0,0,0,1,0,0,0,3,0,16,1,0,1,1,1,0,0,0,0,0,0,0,2,0,0,1,0,3,0,0,1,2,0,0,0,0,0,1,1,0,0,0,0,0,0
diggersby,-1,3,56,50,77,77,423,18,8,1,1,6,4,1,0,2,1,0,0,2,0,1,0,6,0,15,1,0,2,2,1,0,0,0,0,0,0,0,2,0,0,2,0,5,0,0,1,4,0,0,0,0,0,1,1,0,0,0,0,0,0
fletchling,-1,1,50,40,43,38,278,10,0,6,0,0,0,1,0,1,2,0,0,0,0,0,0,1,0,12,1,4,1,0,0,0,0,0,2,1,0,0,2,0,0,2,0,6,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0
fletchinder,1,8,73,56,55,52,382,11,0,6,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,12,0,4,1,0,0,0,0,0,2,1,0,0,2,0,0,2,0,6,0,3,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
talonflame,1,8,81,74,71,69,499,12,1,6,0,0,0,1,0,1,3,0,0,0,0,0,0,1,0,12,1,4,1,0,0,0,0,0,2,1,0,0,2,0,0,3,0,7,0,3,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0
scatterbug,5,-1,35,27,40,25,200,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
spewpa,5,-1,22,27,60,30,213,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
vivillon,1,5,52,90,50,50,411,6,0,2,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,13,0,3,2,0,0,2,1,1,1,1,3,0,3,0,0,0,0,7,0,4,0,0,0,5,0,0,0,0,3,1,3,0,0,0,1
litleo,-1,8,50,73,58,54,369,12,1,1,0,2,0,0,0,1,3,0,1,2,1,0,0,3,0,15,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,2,0,7,0,0,0,1,0,0,0,0,7,0,1,0,0,0,0,2,0
pyroar,-1,8,68,109,72,66,507,13,1,2,0,2,0,0,0,1,4,0,1,2,1,0,0,3,0,13,0,0,1,0,0,0,0,0,2,1,0,0,1,0,0,2,0,8,0,0,0,1,0,0,0,0,8,0,1,0,0,0,0,2,0
flabebe,16,-1,38,61,39,79,303,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,21,0,0,1,0,0,0,0,0,1,1,4,0,5,0,0,0,2,6,0,0,0,0,0,1,0,0,0,1,6,0,2,0,0,0,6
floette,16,-1,45,75,47,98,371,7,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,18,0,0,1,0,0,0,0,0,1,1,4,0,7,0,0,0,2,6,0,0,0,0,0,1,0,0,0,1,6,0,2,0,0,0,6
florges,16,-1,65,112,68,154,552,7,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,18,0,1,1,0,0,0,0,0,1,1,4,0,7,0,0,0,3,7,0,0,0,0,0,1,0,0,0,1,6,0,3,0,0,0,6
skiddo,10,-1,65,62,48,57,350,11,2,0,0,3,2,0,0,1,0,0,8,1,1,0,0,1,1,16,1,0,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,4,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0
gogoat,10,-1,100,97,62,81,531,12,3,2,0,5,1,0,0,1,0,0,8,1,1,0,0,2,1,15,1,0,1,0,0,0,0,0,1,1,4,0,1,0,0,0,0,5,0,0,0,2,0,0,0,0,0,1,6,0,0,0,0,0,0
pancham,0,-1,82,46,62,48,348,16,15,1,1,2,3,0,1,1,1,0,0,1,1,1,1,7,0,16,3,0,1,0,0,0,1,0,1,1,0,0,1,0,0,5,0,6,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
pangoro,0,15,124,69,78,71,495,17,17,1,2,4,3,1,1,2,1,0,0,1,1,1,3,11,0,18,2,0,1,0,0,0,1,0,1,1,0,0,1,0,0,7,0,7,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,2,0
furfrou,-1,-1,80,65,60,90,472,11,1,0,0,1,0,1,0,1,0,0,0,1,1,0,0,2,0,17,0,0,1,1,0,0,0,0,1,1,1,1,2,0,0,0,2,6,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,2,0
espurr,12,-1,48,63,54,60,355,9,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,19,0,0,1,0,0,0,0,0,1,1,0,1,15,0,0,4,1,6,0,0,0,0,0,1,1,0,0,0,1,3,7,0,0,1,1
meowstic-male,12,-1,48,83,76,81,466,11,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,2,1,20,1,0,1,0,0,0,0,0,1,1,0,1,17,0,0,4,2,7,0,0,0,0,0,1,1,0,0,0,1,3,8,0,0,1,2
honedge,6,7,80,35,100,37,325,9,5,1,0,0,1,1,2,2,0,0,1,0,1,0,0,3,0,13,0,0,1,0,1,0,2,3,0,1,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
doublade,6,7,110,45,150,49,448,9,5,1,0,0,1,1,2,2,0,0,1,0,1,0,0,3,0,12,0,0,1,0,0,0,1,3,0,1,0,1,3,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0
aegislash-shield,6,7,50,50,140,140,500,10,5,1,0,0,2,1,2,2,0,0,1,0,1,0,0,3,0,13,0,0,1,0,0,0,1,4,1,1,0,1,3,0,0,0,0,4,0,1,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0
spritzee,16,-1,52,63,60,65,341,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,20,0,0,1,0,0,0,0,0,1,1,1,0,9,0,0,3,3,4,0,0,0,0,0,0,0,1,0,0,1,2,2,0,0,0,6
aromatisse,16,-1,72,99,72,89,462,8,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,17,0,0,1,0,0,0,0,0,1,1,1,0,10,0,0,3,4,5,0,0,0,0,0,0,0,1,0,0,1,3,3,0,0,0,6
swirlix,16,-1,48,59,66,57,341,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,20,0,0,2,0,0,2,0,0,1,1,3,0,5,0,0,1,1,3,0,0,0,0,0,0,0,0,1,1,1,1,2,0,0,0,4
slurpuff,16,-1,80,85,86,75,480,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,18,0,0,2,0,0,2,0,0,1,1,3,0,5,0,0,1,1,4,0,0,0,0,0,0,0,0,1,1,1,2,2,0,0,0,4
inkay,12,15,54,37,53,46,288,11,1,3,0,0,1,1,0,0,0,1,0,0,1,0,0,7,0,16,0,0,1,0,0,0,2,0,1,1,0,0,14,0,0,9,0,5,0,0,0,0,0,0,0,0,1,0,0,1,7,0,0,1,0
malamar,12,15,92,68,88,75,482,12,2,3,0,0,1,1,0,0,0,1,1,0,1,0,0,9,0,16,0,0,1,0,0,0,2,0,1,1,0,0,13,0,0,8,0,6,0,0,0,0,0,1,0,0,1,0,0,1,8,0,0,1,0
binacle,4,9,52,39,67,56,306,11,4,1,1,3,5,2,1,0,0,3,0,0,0,0,1,6,0,15,0,0,1,1,3,0,0,1,0,3,0,0,1,0,0,5,0,4,0,0,2,2,1,1,0,0,0,4,1,0,0,3,0,0,0
barbaracle,4,9,105,54,115,86,500,13,6,1,1,3,5,2,1,0,0,4,0,0,0,0,2,7,0,15,1,0,1,1,3,0,0,1,0,2,0,0,1,0,0,4,0,5,1,0,2,3,2,1,0,0,0,6,1,0,0,3,0,0,0
skrelp,2,9,60,60,60,60,320,6,0,1,2,0,0,0,0,1,0,5,0,0,0,0,3,2,1,12,0,0,4,0,0,0,1,0,0,1,0,0,1,3,0,0,0,4,0,0,5,2,0,0,1,0,0,9,0,2,0,1,2,0,0
dragalge,2,14,75,97,90,123,494,7,0,1,2,0,0,0,0,1,0,5,0,0,0,0,3,2,1,12,0,0,3,0,0,0,1,0,0,1,0,0,1,3,0,0,0,5,1,0,5,2,0,0,1,0,0,9,0,3,0,1,3,0,0
clauncher,9,-1,53,58,62,63,330,8,0,1,0,0,2,2,0,1,0,7,0,0,0,0,0,1,0,12,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,1,0,6,1,0,3,2,0,0,0,1,0,9,0,0,0,3,1,1,0
clawitzer,9,-1,73,120,88,89,500,10,0,1,0,0,2,2,0,1,0,7,0,0,0,0,0,1,0,13,0,0,1,0,0,0,0,0,0,2,0,0,2,0,0,1,0,7,2,0,3,2,0,0,1,1,0,9,0,0,0,3,1,1,0
helioptile,-1,11,38,61,33,43,289,7,1,0,0,2,2,1,0,1,0,0,0,1,0,0,3,0,0,13,0,0,1,0,1,0,0,0,0,1,0,5,4,0,0,0,0,5,0,0,0,1,0,1,0,0,0,1,1,10,0,0,0,1,0
heliolisk,-1,11,55,109,52,94,481,10,2,0,0,2,2,1,0,1,1,0,0,2,0,0,3,1,0,11,0,0,1,0,1,0,0,0,1,1,0,6,4,0,0,0,0,8,1,0,0,1,0,1,0,0,0,1,2,11,0,0,1,1,0
tyrunt,4,14,89,45,77,45,362,11,4,1,1,4,5,0,0,2,1,0,0,1,2,1,4,4,1,12,0,0,1,0,3,0,1,1,1,0,0,0,1,0,1,1,1,4,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0
tyrantrum,4,14,121,69,119,59,521,12,4,1,0,5,5,0,0,2,1,0,0,1,2,1,5,5,1,12,0,0,1,0,3,0,0,1,1,0,0,0,1,0,1,1,1,5,0,0,0,1,2,0,0,0,0,0,0,0,0,0,2,1,0
amaura,4,13,59,67,50,63,362,6,1,0,0,1,5,0,0,2,0,1,0,0,1,1,2,0,0,15,0,0,1,0,3,0,0,1,0,1,0,2,5,4,0,0,0,7,0,0,0,2,2,0,0,1,0,1,0,3,2,7,0,1,0
aurorus,4,13,77,99,72,92,521,7,1,0,0,2,5,0,0,2,0,1,0,0,1,2,2,0,0,15,0,0,1,0,3,0,0,1,0,1,0,2,4,2,0,0,0,7,0,0,0,2,2,0,0,1,0,1,0,3,2,7,0,1,0
sylveon,16,-1,65,110,65,130,525,15,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,1,21,0,0,1,1,0,0,1,0,1,1,0,0,7,0,0,1,3,9,0,0,0,0,0,0,1,0,1,0,1,0,3,0,0,0,7
hawlucha,0,1,92,74,75,63,500,17,18,9,1,1,3,3,0,2,1,0,1,1,1,0,1,5,0,17,4,4,1,1,0,0,0,0,1,1,0,0,3,0,0,3,0,7,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
dedenne,11,16,58,81,57,67,431,14,0,1,0,1,0,1,0,1,0,0,2,3,0,0,0,2,1,14,0,0,1,0,0,0,0,0,1,1,0,5,4,0,0,0,2,6,0,0,0,0,0,1,0,0,0,0,1,11,0,0,0,0,2
carbink,4,16,50,50,150,150,500,13,1,0,0,2,6,0,0,3,0,0,0,0,0,0,0,0,0,14,0,0,1,1,3,0,0,1,1,1,0,1,13,1,0,0,2,6,0,0,0,1,3,0,0,1,0,0,0,0,1,0,0,0,3
goomy,14,-1,50,55,35,75,300,9,1,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,1,0,1,2,0,0,1,0,0,0,1,4,0,0,2,1,0,1,0,0,0,5,1,2,0,0,3,0,0
sliggoo,14,-1,75,83,53,113,452,9,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,8,0,0,2,0,0,0,1,0,1,1,0,0,1,0,0,0,1,4,0,0,3,1,0,1,0,0,0,5,1,3,0,2,3,0,0
goodra,14,-1,100,110,70,150,600,14,4,0,1,3,1,1,0,1,1,1,1,1,0,0,4,3,0,10,0,0,1,0,0,0,1,0,1,1,0,0,1,1,1,0,1,6,1,0,3,1,0,1,0,0,3,8,1,3,0,2,3,0,0
klefki,7,16,80,80,91,87,470,9,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,1,12,0,1,1,1,1,0,0,2,1,1,0,2,9,0,0,2,3,6,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,3
phantump,6,10,70,50,48,60,309,7,2,0,1,2,1,1,4,0,0,0,6,0,0,0,0,5,0,15,0,0,2,0,0,0,5,0,2,1,5,0,10,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,5,0,2,0,0,1,0
trevenant,6,10,110,65,76,82,474,9,3,0,1,3,1,2,4,0,0,0,6,0,0,0,0,7,0,16,0,0,2,0,0,0,4,0,2,1,5,0,11,1,0,1,0,5,1,0,0,0,0,0,3,0,1,0,6,0,3,0,0,1,0
pumpkaboo-average,6,10,66,44,70,55,335,5,1,0,0,0,1,1,3,1,1,0,4,0,0,0,0,2,0,15,0,0,1,0,0,0,5,0,2,0,3,0,10,0,0,0,0,3,0,0,1,0,0,0,2,0,4,0,4,1,2,0,0,1,0
gourgeist-average,6,10,90,58,122,75,494,6,1,0,0,0,1,1,4,1,1,0,5,0,0,0,0,3,0,13,0,0,1,0,0,0,3,0,2,0,3,0,10,0,0,1,0,4,1,0,1,0,0,0,2,0,4,0,4,1,2,0,0,1,1
bergmite,13,-1,69,32,85,35,304,10,1,0,0,1,3,0,0,1,0,0,0,0,0,5,0,2,0,14,0,0,1,0,1,0,1,1,0,1,0,0,2,4,0,0,0,4,0,0,0,0,0,0,0,1,0,3,0,0,1,5,0,0,0
avalugg,13,-1,117,44,184,46,514,12,3,0,0,4,3,0,0,3,0,0,0,0,0,6,0,2,0,17,0,0,1,0,2,0,1,1,0,1,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,1,0,4,0,0,0,5,0,0,0
noibat,1,14,30,45,35,40,245,8,1,6,0,0,0,3,1,2,0,0,0,1,0,0,3,2,0,11,0,3,1,0,0,0,0,0,1,0,0,0,2,0,0,4,0,9,0,4,0,0,0,0,1,0,1,1,2,0,2,0,2,1,0
noivern,1,14,70,97,80,80,535,11,1,6,0,0,0,3,1,2,0,0,0,1,0,0,4,2,0,13,0,3,1,0,0,0,0,0,1,0,0,0,2,0,2,4,1,11,1,4,0,0,0,0,1,0,2,1,2,0,3,0,2,1,0
xerneas,16,-1,131,131,95,98,680,10,1,0,0,0,1,1,0,1,0,0,1,0,1,0,1,1,1,13,0,1,1,0,0,0,0,0,1,1,2,1,7,1,0,0,2,8,1,0,0,0,0,0,0,1,0,0,1,2,2,1,0,0,4
yveltal,1,15,131,131,95,98,680,7,0,6,0,0,1,1,2,1,0,0,0,0,1,0,2,6,0,10,0,3,1,0,0,0,0,0,1,1,0,0,1,0,0,4,0,7,1,4,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0
zygarde-50,3,14,100,81,121,95,600,10,4,0,0,8,2,1,0,1,0,0,0,0,1,0,4,3,0,12,0,0,2,0,1,0,1,0,1,0,0,0,1,1,1,0,0,6,1,0,1,2,0,0,0,0,0,0,1,1,0,0,4,0,0
diancie,4,16,100,100,150,150,600,13,1,0,0,2,6,0,0,1,0,0,0,0,0,0,0,0,1,19,0,0,1,1,3,0,0,1,1,1,0,1,13,2,0,1,1,7,0,0,0,2,3,0,0,1,1,0,0,0,3,0,0,0,4
hoopa,6,12,110,150,60,130,600,8,4,0,1,0,1,1,2,0,1,0,0,1,1,1,1,6,0,14,0,0,1,0,1,0,1,0,1,1,0,1,17,0,0,6,0,7,1,0,0,0,0,1,1,0,0,0,2,3,9,0,0,1,0
volcanion,8,9,110,130,120,90,600,13,4,0,0,4,4,0,0,2,4,1,0,2,0,0,0,1,0,11,0,1,1,0,1,0,0,0,2,1,0,0,1,2,0,1,1,6,1,0,2,3,0,0,0,1,6,5,1,0,0,0,0,0,0
rowlet,1,10,55,50,55,50,320,8,0,6,0,0,0,0,3,1,0,0,7,0,0,0,0,2,0,16,0,3,1,0,0,0,2,0,1,1,3,0,2,1,0,1,0,6,0,2,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0
dartrix,1,10,75,70,75,70,420,8,0,6,0,0,0,0,3,1,0,0,7,0,0,0,0,2,0,16,0,4,1,0,0,0,1,0,1,1,3,0,2,1,0,1,0,6,0,2,0,0,0,0,2,0,0,0,7,0,0,0,0,0,0
decidueye,6,10,107,100,75,100,530,9,7,7,0,0,2,2,6,1,0,0,8,0,1,0,0,2,0,18,2,4,1,0,0,0,3,0,1,1,3,0,3,1,0,2,0,7,2,3,0,0,0,0,4,0,0,0,8,0,0,0,0,0,0
litten,8,-1,65,60,40,40,320,13,2,1,0,0,0,2,2,0,4,0,1,0,0,0,1,3,0,15,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
torracat,8,-1,85,80,50,50,420,13,2,1,0,0,0,2,2,0,4,0,1,0,0,0,2,3,0,15,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,4,0,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0
incineroar,8,15,115,80,90,90,530,17,11,2,0,3,0,2,2,1,7,0,1,1,0,0,2,11,0,16,1,0,1,0,0,0,0,0,2,0,0,0,1,0,0,7,0,5,1,0,0,1,0,0,0,0,9,0,0,0,0,0,0,2,0
popplio,9,-1,54,66,54,56,320,6,0,1,0,0,0,0,0,1,0,5,0,0,0,2,0,0,1,15,0,0,1,0,0,0,0,0,0,3,0,0,3,1,0,0,4,8,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,3
brionne,9,-1,69,91,69,81,420,7,0,1,0,0,0,0,0,1,0,5,0,0,0,2,0,0,1,15,0,0,1,0,0,0,0,0,0,3,0,0,3,1,0,0,3,8,0,0,0,0,0,0,0,0,0,10,0,0,0,3,0,0,3
primarina,9,16,74,126,74,116,530,8,0,1,0,0,0,0,0,1,0,6,0,0,0,2,0,0,1,16,0,0,1,0,0,0,0,0,0,3,0,0,7,3,0,0,3,10,0,0,0,0,0,0,1,0,0,12,1,0,3,3,0,0,6
pikipek,-1,1,75,30,30,30,265,6,2,9,1,0,1,1,0,1,1,0,1,0,0,0,0,2,0,14,0,5,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
trumbeak,-1,1,85,40,50,50,355,6,2,9,1,0,2,1,0,1,1,0,1,0,0,0,0,2,0,14,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,9,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
toucannon,-1,1,120,75,75,75,485,7,2,10,1,0,2,1,0,1,2,0,2,0,0,0,0,3,0,17,0,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,10,0,3,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0
yungoos,-1,-1,70,30,30,30,253,12,2,0,0,4,1,1,0,1,1,0,2,2,2,1,0,5,0,14,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,2,0,6,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
gumshoos,-1,-1,110,55,60,60,418,14,3,0,0,4,1,1,0,2,2,0,2,3,2,2,1,7,0,16,0,0,1,1,1,0,1,0,1,1,0,0,1,0,0,2,0,7,0,0,0,2,0,0,0,0,0,1,0,1,0,0,0,0,0
grubbin,5,-1,62,55,45,45,300,5,0,1,1,1,0,5,0,0,0,0,0,2,0,0,0,2,0,11,0,0,1,0,0,2,0,0,0,1,0,4,2,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,7,0,0,0,0,0
charjabug,5,11,82,55,95,75,400,5,0,1,1,1,0,5,0,0,0,0,0,2,0,0,0,2,0,11,0,0,1,0,0,2,0,1,0,1,0,5,2,0,0,0,0,4,0,0,0,2,0,1,0,0,0,0,0,9,0,0,0,0,0
vikavolt,5,11,70,145,90,75,500,7,0,4,1,2,0,5,0,0,0,0,0,3,0,0,0,2,0,12,0,1,1,0,0,2,0,1,0,1,0,5,3,0,0,0,0,6,0,1,0,2,0,3,0,1,0,0,2,10,0,0,0,0,0
crabrawler,0,-1,82,42,57,47,338,8,10,0,1,4,3,0,0,1,0,2,0,1,1,1,1,6,0,11,2,0,1,0,1,0,0,1,1,1,0,0,2,0,0,0,0,5,1,0,0,2,0,0,0,0,0,4,0,0,0,1,0,0,0
crabominable,0,13,132,62,77,67,478,9,11,0,1,4,3,0,0,2,0,1,0,1,1,4,1,6,0,13,2,0,1,0,0,0,0,1,1,1,0,0,2,2,0,0,0,6,1,0,0,2,0,0,0,0,0,4,0,0,0,4,0,0,0
oricorio-baile,1,8,70,98,70,70,476,7,1,7,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,17,0,5,1,0,1,1,0,0,1,1,0,0,4,0,0,4,1,6,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
cutiefly,5,16,45,55,40,40,304,5,0,3,0,0,0,5,0,0,0,0,1,0,0,0,0,1,1,15,0,3,1,0,0,3,0,0,1,0,2,0,12,0,0,2,2,5,0,0,0,0,0,6,0,0,0,0,4,0,2,0,0,0,4
ribombee,5,16,55,95,60,70,464,7,0,3,0,0,0,6,0,0,0,0,1,0,0,0,0,1,1,15,0,3,1,0,0,2,0,0,1,0,2,0,13,0,0,2,2,6,0,0,0,0,0,6,0,0,0,0,5,0,4,0,0,0,5
rockruff,4,-1,65,30,40,40,280,13,0,0,0,3,4,0,0,2,1,0,1,1,2,0,0,3,1,15,0,0,1,1,3,0,0,1,0,0,0,0,1,0,0,1,1,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
lycanroc-midday,4,-1,115,55,65,65,487,14,2,0,0,4,6,0,0,2,1,0,1,1,2,0,0,4,1,15,2,0,1,1,3,0,0,1,1,0,0,0,2,0,0,1,1,7,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0
wishiwashi-solo,9,-1,20,25,20,25,175,7,0,0,0,2,0,1,0,1,0,5,0,0,0,0,1,2,0,11,0,0,1,0,0,0,0,0,0,4,0,0,1,2,0,0,0,4,0,0,0,1,0,0,0,0,0,8,0,0,0,1,0,0,0
mareanie,2,9,53,43,62,52,305,5,0,1,3,0,0,3,0,0,0,1,0,0,0,1,0,3,0,14,0,0,4,0,1,0,1,1,0,1,0,0,2,2,0,1,0,5,0,0,4,1,0,1,0,0,0,7,0,0,0,4,0,0,0
